title,description,label,text,predicted_label,match,flagged,human_label,match_human
AMD Ryzen 7 8 Core Liquid Cooled Gaming PC Nvidia RTX 3080 10GB,"AMD Ryzen 7 8 Core Liquid Cooled Gaming PC Nvidia RTX 3080 10GB $750 Please do not send offers, we will not take them. This unit was a trade in that we upgraded. This unit is vr ready and great for 1440p high fps gaming! Features: AMD Ryzen 7 5800X 8 Core CPU 32GB DDR4 RGB Ram 1TB NVME SSD 2TB Storage HD Nzxt Glass Case with light up fans Nvidia RTX 3080 10GB 850W Power Supply Wifi Windows 11 Pro Price is for the desktop and power cord only Wired Light Up Keyboard and Mice Start at $30 (new) Mechanical Keyboard and Mouse Sets $40 24"" 144hz 1080p displays only $125!!!! 34"" Curved 3440x1440 165hz Gaming Monitors $250 Jeremiah's Computer Store and Repairs LLC 3898 Lake Ave Rochester NY 14612 Store Hours 12-4 7 Days a Week All units carry a 90 Day Warranty (see store for details) All Prices as listed plus tax",computers,"AMD Ryzen 7 8 Core Liquid Cooled Gaming PC Nvidia RTX 3080 10GB AMD Ryzen 7 8 Core Liquid Cooled Gaming PC Nvidia RTX 3080 10GB $750 Please do not send offers, we will not take them. This unit was a trade in that we upgraded. This unit is vr ready and great for 1440p high fps gaming! Features: AMD Ryzen 7 5800X 8 Core CPU 32GB DDR4 RGB Ram 1TB NVME SSD 2TB Storage HD Nzxt Glass Case with light up fans Nvidia RTX 3080 10GB 850W Power Supply Wifi Windows 11 Pro Price is for the desktop and power cord only Wired Light Up Keyboard and Mice Start at $30 (new) Mechanical Keyboard and Mouse Sets $40 24"" 144hz 1080p displays only $125!!!! 34"" Curved 3440x1440 165hz Gaming Monitors $250 Jeremiah's Computer Store and Repairs LLC 3898 Lake Ave Rochester NY 14612 Store Hours 12-4 7 Days a Week All units carry a 90 Day Warranty (see store for details) All Prices as listed plus tax",computers,True,,computers,True
AMD Ryzen 5 8500G Hexacore AM5 Gaming PC 32GB DDR5 Nvidia RTX 4060ti,"AMD Ryzen 5 8500G Hexacore AM5 Gaming PC 32GB DDR5 Nvidia RTX 4060ti $999 No one beats our prices Please do not send offers This pc is vr ready Features: AMD Ryzen 5 8500G Hexacore CPU 32GB DDR5 Ram 1TB Nvme SSD Nvidia RTX 4060ti 8GB Dedicated Graphics Glass case with rgb fans Windows 11 Price is for the desktop and power cord only Wired Light Up Keyboard and Mice Start at $30 (new) Mechanical Keyboard and Mouse Sets $40 24"" 144hz 1080p displays only $125!!!! 34"" Curved 3440x1440 165hz Gaming Monitors $250 Jeremiah's Computer Store and Repairs LLC 3898 Lake Ave Rochester NY 14612 Store Hours 12-4 7 Days a Week All units carry a 90 Day Warranty (see store for details) All Prices as listed plus tax",computers,"AMD Ryzen 5 8500G Hexacore AM5 Gaming PC 32GB DDR5 Nvidia RTX 4060ti AMD Ryzen 5 8500G Hexacore AM5 Gaming PC 32GB DDR5 Nvidia RTX 4060ti $999 No one beats our prices Please do not send offers This pc is vr ready Features: AMD Ryzen 5 8500G Hexacore CPU 32GB DDR5 Ram 1TB Nvme SSD Nvidia RTX 4060ti 8GB Dedicated Graphics Glass case with rgb fans Windows 11 Price is for the desktop and power cord only Wired Light Up Keyboard and Mice Start at $30 (new) Mechanical Keyboard and Mouse Sets $40 24"" 144hz 1080p displays only $125!!!! 34"" Curved 3440x1440 165hz Gaming Monitors $250 Jeremiah's Computer Store and Repairs LLC 3898 Lake Ave Rochester NY 14612 Store Hours 12-4 7 Days a Week All units carry a 90 Day Warranty (see store for details) All Prices as listed plus tax",computers,True,,computers,True
AMD Ryzen 5 Hexacore Budget Gaming PC AMD RX 6600 8GB,"AMD Ryzen 5 Hexacore Budget Gaming PC AMD RX 6600 8GB $550 No one beats our prices Please do not send offers This pc is vr ready We have a bunch of these available (also models with 4x video out for $575) Features: AMD Ryzen 5 Hexacore CPU 16GB DDR4 Ram 1TB NVME SSD AMD RX 6600 8GB Dedicated Graphics with 2 x video out Glass case with rgb fans Windows 11 Price is for the Desktop and power cord Wired Light Up Keyboard and Mice Start at $30 (new) Mechanical Keyboard and Mouse Sets $40 24"" 144hz 1080p displays only $125!!!! 34"" Curved 3440x1440 165hz Gaming Monitors $250 Jeremiah's Computer Store and Repairs LLC 3898 Lake Ave Rochester NY 14612 Store Hours 12-4 7 Days a Week All units carry a 90 Day Warranty (see store for details) All Prices as listed plus tax",computers,"AMD Ryzen 5 Hexacore Budget Gaming PC AMD RX 6600 8GB AMD Ryzen 5 Hexacore Budget Gaming PC AMD RX 6600 8GB $550 No one beats our prices Please do not send offers This pc is vr ready We have a bunch of these available (also models with 4x video out for $575) Features: AMD Ryzen 5 Hexacore CPU 16GB DDR4 Ram 1TB NVME SSD AMD RX 6600 8GB Dedicated Graphics with 2 x video out Glass case with rgb fans Windows 11 Price is for the Desktop and power cord Wired Light Up Keyboard and Mice Start at $30 (new) Mechanical Keyboard and Mouse Sets $40 24"" 144hz 1080p displays only $125!!!! 34"" Curved 3440x1440 165hz Gaming Monitors $250 Jeremiah's Computer Store and Repairs LLC 3898 Lake Ave Rochester NY 14612 Store Hours 12-4 7 Days a Week All units carry a 90 Day Warranty (see store for details) All Prices as listed plus tax",computers,True,,computers,True
"Apple Macbook Pro Retina Touchbar 16"" Core i7 16GB Mac OS Sequoia","Apple MacBook Pro Retina Touchbar 16"" Core i7 16GB Mac OS Sequoia $450 No one beats our prices Please do not send offers, we will not take them. Features: 2019 Model Series Core i7 2.6Ghz Hexacore CPU 16GB 512GB SSD AMD 5300M 4GB Dedicated Graphics WIfi BT Touchbar 16"" Retina Display Mac OS Sequoia Installed Price is for the laptop and power cord only Wired Light Up Keyboard and Mice Start at $30 (new) Mechanical Keyboard and Mouse Sets $40 24"" 144hz 1080p displays only $125!!!! 34"" Curved 3440x1440 165hz Gaming Monitors $250 Jeremiah's Computer Store and Repairs LLC 3898 Lake Ave Rochester NY 14612 Store Hours 12-4 7 Days a Week All units carry a 90 Day Warranty (see store for details) All Prices as listed plus tax",computers,"Apple Macbook Pro Retina Touchbar 16"" Core i7 16GB Mac OS Sequoia Apple MacBook Pro Retina Touchbar 16"" Core i7 16GB Mac OS Sequoia $450 No one beats our prices Please do not send offers, we will not take them. Features: 2019 Model Series Core i7 2.6Ghz Hexacore CPU 16GB 512GB SSD AMD 5300M 4GB Dedicated Graphics WIfi BT Touchbar 16"" Retina Display Mac OS Sequoia Installed Price is for the laptop and power cord only Wired Light Up Keyboard and Mice Start at $30 (new) Mechanical Keyboard and Mouse Sets $40 24"" 144hz 1080p displays only $125!!!! 34"" Curved 3440x1440 165hz Gaming Monitors $250 Jeremiah's Computer Store and Repairs LLC 3898 Lake Ave Rochester NY 14612 Store Hours 12-4 7 Days a Week All units carry a 90 Day Warranty (see store for details) All Prices as listed plus tax",computers,True,,computers,True
"Fellowes 50 3.5"" Tray Holder Old Maplinx Software 30ish Unused HD Disk",Fellowes 50 3.5 diskette tray (no key) along with old Windows Maplinx software and what looks to be about 30 HD 3.5 diskettes. There was a note if front of most of them that read unused. My apologies to whoever wanted this and I couldn't find them. My daughter cleaned out a closet I had them in and she must have put them in the basement and I just found them) Good Shape for all. $15 for all. I'm in West Irondequoit. Call or text show contact info or use Craigslist mail.,computers,"Fellowes 50 3.5"" Tray Holder Old Maplinx Software 30ish Unused HD Disk Fellowes 50 3.5 diskette tray (no key) along with old Windows Maplinx software and what looks to be about 30 HD 3.5 diskettes. There was a note if front of most of them that read unused. My apologies to whoever wanted this and I couldn't find them. My daughter cleaned out a closet I had them in and she must have put them in the basement and I just found them) Good Shape for all. $15 for all. I'm in West Irondequoit. Call or text show contact info or use Craigslist mail.",computer_parts,False,Potentially miscategorized,computer_parts,True
SONY DVR-AD-7190A-OB,SONY DVR -AD- 7190A-OB REPLECATOR DVD OR CD NO SOFTWARE WORKING,computers,SONY DVR-AD-7190A-OB SONY DVR -AD- 7190A-OB REPLECATOR DVD OR CD NO SOFTWARE WORKING,computers,True,,computer_parts,False
Brother HL-53 Laser Printer,"BEFORE contacting me… PLEASE READ description. CLICK ‘See More’ if needed. Also, be sure to check out the other items I have for sale (search for spock88 ). Text or Call: (five 8 fivse ) – niner 5 3 - 9 zerr0 3 f0re, coded to avoid spam. This needs a new toner cartridge (generics cost $20), as the current one feels light and it is old. There are no other issues with this printer. It has great online reviews, the toner and drum are cheap, and it has wireless, usb, ethernet network, and a parallel printer port (yes, it really does). It also has the optional extra paper feed tray. If one runs out of paper, the other tray is used. This printer will serve you well.",computers,"Brother HL-53 Laser Printer BEFORE contacting me… PLEASE READ description. CLICK ‘See More’ if needed. Also, be sure to check out the other items I have for sale (search for spock88 ). Text or Call: (five 8 fivse ) – niner 5 3 - 9 zerr0 3 f0re, coded to avoid spam. This needs a new toner cartridge (generics cost $20), as the current one feels light and it is old. There are no other issues with this printer. It has great online reviews, the toner and drum are cheap, and it has wireless, usb, ethernet network, and a parallel printer port (yes, it really does). It also has the optional extra paper feed tray. If one runs out of paper, the other tray is used. This printer will serve you well.",computers,True,,computer_parts,False
"UPS Battery Backup APC 1500VA, AVR, BX1500G – Tests Good","BEFORE contacting me… PLEASE READ description. CLICK ‘See More’ if needed. Also, be sure to check out the other items I have for sale (search for spock88 ). UPS Battery Backup APC 1500VA w/ Surge Protection, AVR, BX1500G – Tests Good I tested this with a 45 watt light bulb and it works perfect. If you get it home and for some strange reason it fails, I will refund you. I prefer call or texting, phone number (five 8 fivse ) – niner 5 3 - 9 zerr0 3 f0re, coded to avoid spam. Apologies for the inconvenience. Thank you, Frank…",computers,"UPS Battery Backup APC 1500VA, AVR, BX1500G – Tests Good BEFORE contacting me… PLEASE READ description. CLICK ‘See More’ if needed. Also, be sure to check out the other items I have for sale (search for spock88 ). UPS Battery Backup APC 1500VA w/ Surge Protection, AVR, BX1500G – Tests Good I tested this with a 45 watt light bulb and it works perfect. If you get it home and for some strange reason it fails, I will refund you. I prefer call or texting, phone number (five 8 fivse ) – niner 5 3 - 9 zerr0 3 f0re, coded to avoid spam. Apologies for the inconvenience. Thank you, Frank…",computers,True,,computer_parts,False
Battery Backup - Vertiv Liebert PST5 UPS - 660VA/400W – Tested Good,"BEFORE contacting me… PLEASE READ description. CLICK ‘See More’ if needed. Also, be sure to check out the other items I have for sale (search for spock88 ). Battery Backup w/ Surge Protection - Vertiv Liebert PST5 UPS - 660VA/400W – Tested Good I tested this with a 45 watt light bulb and it works perfect. If you get it home and for some strange reason it fails, I will refund you. I prefer call or texting, phone number (five 8 fivse ) – niner 5 3 - 9 zerr0 3 f0re, coded to avoid spam. Apologies for the inconvenience. Thank you, Frank…",computers,"Battery Backup - Vertiv Liebert PST5 UPS - 660VA/400W – Tested Good BEFORE contacting me… PLEASE READ description. CLICK ‘See More’ if needed. Also, be sure to check out the other items I have for sale (search for spock88 ). Battery Backup w/ Surge Protection - Vertiv Liebert PST5 UPS - 660VA/400W – Tested Good I tested this with a 45 watt light bulb and it works perfect. If you get it home and for some strange reason it fails, I will refund you. I prefer call or texting, phone number (five 8 fivse ) – niner 5 3 - 9 zerr0 3 f0re, coded to avoid spam. Apologies for the inconvenience. Thank you, Frank…",computers,True,,computer_parts,False
(2) Laser Printers – Brother HL-L5100DN,"BEFORE contacting me… PLEASE READ description. CLICK ‘See More’ if needed. Also, be sure to check out the other items I have for sale (search for spock88 ). Text or Call: (five 8 fivse ) – niner 5 3 - 9 zerr0 3 f0re, coded to avoid spam. You get two identical printers. Printer #1 works flawlessly (this is the one shown in pictures/video). Printer #2 (not shown) works well, but creases the paper. You can use as is, fix it, or use for parts. Also included is an extra brand new drum. Generic toner and drums are cheap for this model ($20). Printers connect via ethernet network cable, or standard USB printer.",computers,"(2) Laser Printers – Brother HL-L5100DN BEFORE contacting me… PLEASE READ description. CLICK ‘See More’ if needed. Also, be sure to check out the other items I have for sale (search for spock88 ). Text or Call: (five 8 fivse ) – niner 5 3 - 9 zerr0 3 f0re, coded to avoid spam. You get two identical printers. Printer #1 works flawlessly (this is the one shown in pictures/video). Printer #2 (not shown) works well, but creases the paper. You can use as is, fix it, or use for parts. Also included is an extra brand new drum. Generic toner and drums are cheap for this model ($20). Printers connect via ethernet network cable, or standard USB printer.",computers,True,,computer_parts,False
"Apple Mac Pro A1481 Tower - 6 core 3.5, D500 gpu, 64Gb, 512Gb","Late 2013 model Apple Mac Pro (A1481) tower. Running Mac OS Monterey on a 512Gb internal flash drive. Powered by a 3.5 GHz 6-Core Intel Xeon E5 CPU, TurboBoost to 3.9 GHz. It has 64Gb of RAM and dual AMD FirePro D500 video cards, each card has 3 Gbs GDDR5 memory (6 Gbs total). Connectivity includes six Thunderbolt 2 ports, one HDMI 1.4 UltraHD port, 4 USB 3.0 ports, and Dual Gigabit Ethernet ports in addition to 802.11ac and Bluetooth 4.0. It is in excellent condition.",computers,"Apple Mac Pro A1481 Tower - 6 core 3.5, D500 gpu, 64Gb, 512Gb Late 2013 model Apple Mac Pro (A1481) tower. Running Mac OS Monterey on a 512Gb internal flash drive. Powered by a 3.5 GHz 6-Core Intel Xeon E5 CPU, TurboBoost to 3.9 GHz. It has 64Gb of RAM and dual AMD FirePro D500 video cards, each card has 3 Gbs GDDR5 memory (6 Gbs total). Connectivity includes six Thunderbolt 2 ports, one HDMI 1.4 UltraHD port, 4 USB 3.0 ports, and Dual Gigabit Ethernet ports in addition to 802.11ac and Bluetooth 4.0. It is in excellent condition.",computers,True,,computers,True
Apple Mac Pro Tower A1481 - 8 core 3.0 / 64Gb / D300 / 512Gb,"Apple Mac Pro version 6,1. This model has an 8 core 3.0Ghz CPU (Turbo boost to 3.9Ghz). It is running Mac Monterey on an internal 512Gb Apple SSD Flash drive. It has 64Gb of RAM and Dual AMD D300 video (2 Gbs/card - 4 Gbs total). Connectivity includes six Thunderbolt 2 ports, one HDMI 1.4 UltraHD port, 4 USB 3.0 ports, and Dual Gigabit Ethernet ports in addition to 802.11ac and Bluetooth 4.0. It is in excellent condition. Comes as shown with power cord, no keyboard or mouse.",computers,"Apple Mac Pro Tower A1481 - 8 core 3.0 / 64Gb / D300 / 512Gb Apple Mac Pro version 6,1. This model has an 8 core 3.0Ghz CPU (Turbo boost to 3.9Ghz). It is running Mac Monterey on an internal 512Gb Apple SSD Flash drive. It has 64Gb of RAM and Dual AMD D300 video (2 Gbs/card - 4 Gbs total). Connectivity includes six Thunderbolt 2 ports, one HDMI 1.4 UltraHD port, 4 USB 3.0 ports, and Dual Gigabit Ethernet ports in addition to 802.11ac and Bluetooth 4.0. It is in excellent condition. Comes as shown with power cord, no keyboard or mouse.",computers,True,,computers,True
Razer Edge 5G Handheld Gaming Tablet 144hz,"Razer Edge 5G Handheld Gaming Android Tablet $175 No one beats our prices Please do not send offers Features: Qualcomm G3X Gen 1 CPU 6.8” FHD+ Touchscreen (2400x1080) Amoled 144hz Touch Screen 8GB Ram 128GB Storage Wifi BT Android os Price is for the handheld, controller and charger only Wired Light Up Keyboard and Mice Start at $30 (new) Mechanical Keyboard and Mouse Sets $40 24"" 144hz 1080p displays only $125!!!! 34"" Curved 3440x1440 165hz Gaming Monitors $250 Jeremiah's Computer Store and Repairs LLC 3898 Lake Ave Rochester NY 14612 Store Hours 12-4 7 Days a Week All units carry a 90 Day Warranty (see store for details) All Prices as listed plus tax",computers,"Razer Edge 5G Handheld Gaming Tablet 144hz Razer Edge 5G Handheld Gaming Android Tablet $175 No one beats our prices Please do not send offers Features: Qualcomm G3X Gen 1 CPU 6.8” FHD+ Touchscreen (2400x1080) Amoled 144hz Touch Screen 8GB Ram 128GB Storage Wifi BT Android os Price is for the handheld, controller and charger only Wired Light Up Keyboard and Mice Start at $30 (new) Mechanical Keyboard and Mouse Sets $40 24"" 144hz 1080p displays only $125!!!! 34"" Curved 3440x1440 165hz Gaming Monitors $250 Jeremiah's Computer Store and Repairs LLC 3898 Lake Ave Rochester NY 14612 Store Hours 12-4 7 Days a Week All units carry a 90 Day Warranty (see store for details) All Prices as listed plus tax",computers,True,,computers,True
Ayaneo Next Lite Handheld Gaming PC,"Ayaneo Next Lite Handheld Gaming PC $250 No one beats our prices Please do not send offers This unit has a upgraded ssd Features: AMD Ryzen 5 4500u 16GB Ram 2TB SSD AMD Graphics 1280 x 800 Touch Screen 60hz Display Wifi BT Windows 11 Price is for the laptop, case and power cord only Wired Light Up Keyboard and Mice Start at $30 (new) Mechanical Keyboard and Mouse Sets $40 24"" 144hz 1080p displays only $125!!!! 34"" Curved 3440x1440 165hz Gaming Monitors $250 Jeremiah's Computer Store and Repairs LLC 3898 Lake Ave Rochester NY 14612 Store Hours 12-4 7 Days a Week All units carry a 90 Day Warranty (see store for details) All Prices as listed plus tax",computers,"Ayaneo Next Lite Handheld Gaming PC Ayaneo Next Lite Handheld Gaming PC $250 No one beats our prices Please do not send offers This unit has a upgraded ssd Features: AMD Ryzen 5 4500u 16GB Ram 2TB SSD AMD Graphics 1280 x 800 Touch Screen 60hz Display Wifi BT Windows 11 Price is for the laptop, case and power cord only Wired Light Up Keyboard and Mice Start at $30 (new) Mechanical Keyboard and Mouse Sets $40 24"" 144hz 1080p displays only $125!!!! 34"" Curved 3440x1440 165hz Gaming Monitors $250 Jeremiah's Computer Store and Repairs LLC 3898 Lake Ave Rochester NY 14612 Store Hours 12-4 7 Days a Week All units carry a 90 Day Warranty (see store for details) All Prices as listed plus tax",computers,True,,computers,True
